mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_neighbors,param_clf__p,param_clf__weights,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0016231060028076172,0.0006384603539785034,0.024604368209838866,0.0035417890423874196,9,1,distance,12,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 12}",0.23404255319148937,0.3404255319148936,0.26666666666666666,0.29473684210526313,0.3225806451612903,0.29169044780792064,0.03817869198904353,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001645374298095703,0.00039737634195514607,0.02577204704284668,0.0014932330027119978,9,1,distance,15,"{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 15}",0.21505376344086022,0.3225806451612903,0.26666666666666666,0.27956989247311825,0.3225806451612903,0.2812903225806451,0.04003467106484334,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0012228012084960938,8.194379623113029e-05,0.014825057983398438,0.004068062295137597,9,2,uniform,2,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 2}",0.19148936170212766,0.13953488372093023,0.024691358024691357,0.11494252873563218,0.047058823529411764,0.10354339114255864,0.06093926668218905,222,0.21727019498607242,0.17045454545454544,0.0547112462006079,0.2760416666666667,0.04984423676012461,0.15366437801360341,0.08930190869068547
0.001773500442504883,0.0008601369500598628,0.01326737403869629,0.00431039751803245,9,2,uniform,3,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 3}",0.1348314606741573,0.07142857142857142,0.11764705882352941,0.14893617021276595,0.11363636363636363,0.11729592495507754,0.02617605752013198,205,0.2371967654986523,0.17663817663817663,0.10059171597633136,0.40375586854460094,0.2016348773841962,0.2239634808083915,0.10045821600549798
0.002102088928222656,0.0010339760446055545,0.012933015823364258,0.0031204254127349972,9,2,uniform,4,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 4}",0.23157894736842105,0.09302325581395349,0.07228915662650602,0.12631578947368421,0.06976744186046512,0.11859491822860597,0.060012096477511066,204,0.35910224438902744,0.20441988950276244,0.14985590778097982,0.3961352657004831,0.18888888888888888,0.25968043925242834,0.09862171634282244
0.002229928970336914,0.0009430258279030483,0.018005752563476564,0.0038008564123410576,9,2,uniform,5,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 5}",0.1111111111111111,0.2127659574468085,0.0963855421686747,0.17391304347826086,0.17582417582417584,0.1539999660058062,0.043554894666218626,150,0.3375959079283887,0.31088082901554404,0.25,0.34673366834170855,0.3358395989974937,0.316210000856627,0.03517537976238526
0.0029387474060058594,0.001355996273343581,0.0182098388671875,0.0038949255289768667,9,2,uniform,6,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.15384615384615385,0.21739130434782608,0.06976744186046512,0.13793103448275862,0.1978021978021978,0.15534762646788028,0.05153905060417855,145,0.3028720626631854,0.30848329048843187,0.2410958904109589,0.361323155216285,0.35751295336787564,0.3142574704293474,0.04382191448005802
0.0021132946014404295,0.0010784208816569823,0.021549224853515625,0.004096761095562157,9,2,uniform,8,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.0975609756097561,0.24719101123595505,0.17777777777777778,0.13636363636363635,0.24444444444444444,0.18066756908631396,0.058941926357497745,114,0.2587601078167116,0.3673469387755102,0.3756345177664975,0.30687830687830686,0.3289817232375979,0.32752031889492483,0.042561322287807984
0.0025139808654785155,0.001481997211873404,0.031058788299560547,0.010524853445610759,9,2,uniform,10,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.15730337078651685,0.2857142857142857,0.24175824175824176,0.26373626373626374,0.3157894736842105,0.2528603271359037,0.05368823760004585,45,0.39593908629441626,0.359375,0.41708542713567837,0.44717444717444715,0.42025316455696204,0.4079654250323008,0.029247812316796767
0.0025478363037109374,0.0016535235774057762,0.049521350860595705,0.023152531322802594,9,2,uniform,12,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.1839080459770115,0.3225806451612903,0.22727272727272727,0.2,0.30434782608695654,0.2476218488995971,0.05581762006987064,52,0.40512820512820513,0.4122137404580153,0.38242894056847543,0.4,0.3802083333333333,0.3959958438976058,0.01261554447768007
0.0031479835510253907,0.0020965508943020313,0.03530974388122558,0.008993298853707565,9,2,uniform,15,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.1839080459770115,0.3225806451612903,0.22727272727272727,0.2,0.3225806451612903,0.2512684127144639,0.059854040903156845,49,0.40512820512820513,0.40816326530612246,0.3865979381443299,0.3989769820971867,0.37597911227154046,0.394969100589477,0.012033723603083352
0.002032566070556641,0.000558781179799921,0.009331417083740235,0.012193417811476762,9,2,distance,2,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 2}",0.23076923076923078,0.12631578947368421,0.08333333333333333,0.12371134020618557,0.06060606060606061,0.12494715087769888,0.05843491884164957,196,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002551555633544922,0.001636157889585038,0.003870248794555664,0.0013195424568434601,9,2,distance,3,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 3}",0.10638297872340426,0.16091954022988506,0.09090909090909091,0.16161616161616163,0.21052631578947367,0.14607081745360312,0.042975793599165785,168,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002958345413208008,0.0017328356764645765,0.010483598709106446,0.009254820053670237,9,2,distance,4,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 4}",0.1875,0.11627906976744186,0.1797752808988764,0.125,0.07058823529411765,0.13582851719208716,0.043259663052741475,177,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003934335708618164,0.0027909517588621813,0.010879945755004884,0.00767223170580259,9,2,distance,5,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 5}",0.15217391304347827,0.22916666666666666,0.09523809523809523,0.17391304347826086,0.1935483870967742,0.16880802110465504,0.044655437742657005,126,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001443767547607422,0.0004221197165730167,0.009077644348144532,0.005887740819502796,9,2,distance,6,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 6}",0.15384615384615385,0.2127659574468085,0.06976744186046512,0.13793103448275862,0.1978021978021978,0.15442255708767677,0.050447074616165224,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003089141845703125,0.0007755367760079101,0.016762495040893555,0.004554405041702538,9,2,distance,8,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 8}",0.0975609756097561,0.26666666666666666,0.1797752808988764,0.13636363636363635,0.24175824175824176,0.18442496025943547,0.06313107894244677,109,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0014688968658447266,0.00015748315087825537,0.016536188125610352,0.0034777617459097188,9,2,distance,10,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 10}",0.17777777777777778,0.2857142857142857,0.24175824175824176,0.26373626373626374,0.32989690721649484,0.25977669524061275,0.050306596070033495,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002270221710205078,0.0006859081335681572,0.022448205947875978,0.006642592377457961,9,2,distance,12,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 12}",0.20454545454545456,0.3225806451612903,0.22727272727272727,0.2,0.30434782608695654,0.25174933061328575,0.051553816721041104,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0021483898162841797,0.0007033180461114575,0.04890642166137695,0.03912545675868028,9,2,distance,15,"{'clf__n_neighbors': 9, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 15}",0.20454545454545456,0.3225806451612903,0.22727272727272727,0.2,0.3225806451612903,0.25539589442815247,0.05562906856807618,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001970195770263672,0.000892337820549415,0.011339855194091798,0.001899580696714985,11,1,uniform,2,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 2}",0.1590909090909091,0.07407407407407407,0.0,0.0975609756097561,0.024390243902439025,0.07102324053543566,0.05601501635111686,242,0.1411764705882353,0.14035087719298245,0.02476780185758514,0.22950819672131148,0.012779552715654952,0.10971657981515386,0.08110647136160269
0.0024904727935791014,0.0005909051680575689,0.014343738555908203,0.002309271669904754,11,1,uniform,3,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 3}",0.11363636363636363,0.11627906976744186,0.0963855421686747,0.12903225806451613,0.16091954022988506,0.12325055477337628,0.021518102773837672,199,0.20168067226890757,0.15472779369627507,0.0729483282674772,0.3855421686746988,0.1359773371104816,0.19017526000356805,0.10605347212882668
0.0018836498260498048,0.0012064111335704036,0.030708503723144532,0.027122475963176844,11,1,uniform,4,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 4}",0.23404255319148937,0.13793103448275862,0.09411764705882353,0.13333333333333333,0.09302325581395349,0.1384895647760717,0.051367936704605155,174,0.34517766497461927,0.20670391061452514,0.10746268656716418,0.3686868686868687,0.16901408450704225,0.2394090430700439,0.10132588460034479
0.0016024112701416016,0.0007698484750213174,0.03252921104431152,0.02905138865377507,11,1,uniform,5,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 5}",0.15384615384615385,0.1978021978021978,0.07317073170731707,0.1590909090909091,0.17777777777777778,0.15233755404487112,0.042495901572563666,155,0.2872340425531915,0.2765957446808511,0.19498607242339833,0.336734693877551,0.296875,0.2784851107069984,0.04644007940231839
0.0018189907073974609,0.0006389236901438294,0.024967336654663087,0.0023793105328849175,11,1,uniform,6,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.13636363636363635,0.1978021978021978,0.047619047619047616,0.16279069767441862,0.2,0.14891511589186007,0.055875892865765164,160,0.29333333333333333,0.26229508196721313,0.19830028328611898,0.3359580052493438,0.2956989247311828,0.2771171257134384,0.04583074378600948
0.002779865264892578,0.0017416005523111869,0.03486032485961914,0.010482033606054226,11,1,uniform,8,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.09523809523809523,0.24444444444444444,0.1839080459770115,0.09523809523809523,0.12048192771084337,0.14786212172169794,0.058164774681427986,163,0.24930747922437674,0.2888283378746594,0.3385416666666667,0.2608695652173913,0.2926829268292683,0.2860459951624725,0.030955312945300167
0.0017942428588867188,0.0007684466349216644,0.03118734359741211,0.005594580206631228,11,1,uniform,10,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.2736842105263158,0.26666666666666666,0.18604651162790697,0.24444444444444444,0.26373626373626374,0.24691561940031953,0.03193978835727218,53,0.32171581769436997,0.3005464480874317,0.35509138381201044,0.3473684210526316,0.36649214659685864,0.3382428434486605,0.023913734174542393
0.0017166614532470703,0.0006171649642170798,0.035140466690063474,0.0066993295171022295,11,1,uniform,12,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.20454545454545456,0.26666666666666666,0.24719101123595505,0.26373626373626374,0.26666666666666666,0.24976121257020129,0.02374009907376323,50,0.3413333333333333,0.31805929919137466,0.33773087071240104,0.3569553805774278,0.32707774798927614,0.3362313263607626,0.013204363672921833
0.001450967788696289,0.00014331327899082385,0.03522787094116211,0.006048415338771165,11,1,uniform,15,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.20224719101123595,0.2857142857142857,0.22727272727272727,0.2608695652173913,0.2857142857142857,0.25236361098598514,0.03297906688689132,46,0.3378016085790885,0.31805929919137466,0.33773087071240104,0.3526315789473684,0.3324396782841823,0.335732607142883,0.011108899735818916
0.001413726806640625,0.0004948348885215958,0.0029118537902832033,0.0008563638708381222,11,1,distance,2,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 2}",0.2,0.15217391304347827,0.0425531914893617,0.06818181818181818,0.06315789473684211,0.10521336349030005,0.060425316929831475,220,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017310142517089843,0.000801474664478868,0.004330492019653321,0.0012353334458976013,11,1,distance,3,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 3}",0.10752688172043011,0.13953488372093023,0.09302325581395349,0.14736842105263157,0.15555555555555556,0.12860179957270018,0.024117248229512413,190,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0019426822662353515,0.0006182404292766322,0.007601690292358398,0.001863929952548741,11,1,distance,4,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 4}",0.1875,0.11764705882352941,0.13793103448275862,0.14893617021276595,0.07058823529411765,0.1325204997626343,0.03841436761474233,183,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.001928424835205078,0.0008426165609049233,0.00894317626953125,0.0019920216716617072,11,1,distance,5,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 5}",0.15730337078651685,0.2,0.07228915662650602,0.15730337078651685,0.1956521739130435,0.15650961442251665,0.045864799598053396,143,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0018321037292480468,0.0009094967208842228,0.010585546493530273,0.0025363793595459283,11,1,distance,6,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 6}",0.13636363636363635,0.17582417582417584,0.04819277108433735,0.16279069767441862,0.1797752808988764,0.14058931236908892,0.048631089687317684,173,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015407562255859374,0.0005875384720887992,0.01194448471069336,0.0017047380921553297,11,1,distance,8,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 8}",0.09523809523809523,0.26373626373626374,0.20224719101123595,0.09523809523809523,0.11904761904761904,0.15510145285426186,0.06706916558904458,147,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028259754180908203,0.0030118396162346584,0.020761537551879882,0.0016795795474728204,11,1,distance,10,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 10}",0.2736842105263158,0.26666666666666666,0.18604651162790697,0.24444444444444444,0.26373626373626374,0.24691561940031953,0.03193978835727218,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017143726348876954,0.0005313332200485611,0.023348665237426756,0.0044455717183159394,11,1,distance,12,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 12}",0.20454545454545456,0.26666666666666666,0.24719101123595505,0.26373626373626374,0.26666666666666666,0.24976121257020129,0.02374009907376323,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0023296356201171877,0.0009136725352874787,0.023082637786865236,0.0039083920587999,11,1,distance,15,"{'clf__n_neighbors': 11, 'clf__p': 1, 'clf__weights': 'distance', 'pca__n_components': 15}",0.20224719101123595,0.2857142857142857,0.22727272727272727,0.2608695652173913,0.2857142857142857,0.25236361098598514,0.03297906688689132,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00123291015625,0.00012341623465566122,0.013446474075317382,0.0037882410775362625,11,2,uniform,2,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 2}",0.11494252873563218,0.05,0.02531645569620253,0.11494252873563218,0.047619047619047616,0.0705641121573029,0.03724405140879293,244,0.13056379821958458,0.14705882352941177,0.036923076923076927,0.23978201634877383,0.00641025641025641,0.1121475942862207,0.08329178689815891
0.001476621627807617,0.0005980894096189997,0.014397192001342773,0.00426040120691225,11,2,uniform,3,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 3}",0.11363636363636363,0.07228915662650602,0.04938271604938271,0.15053763440860216,0.13793103448275862,0.10475538104072264,0.038459584793828196,221,0.18232044198895028,0.1569767441860465,0.06134969325153374,0.38848920863309355,0.17174515235457063,0.19217624808283895,0.1071521699173961
0.002569293975830078,0.0011660590003720979,0.01208806037902832,0.0015857368998211088,11,2,uniform,4,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 4}",0.2127659574468085,0.11494252873563218,0.04819277108433735,0.10989010989010989,0.09195402298850575,0.11554907802907874,0.05399465190880767,206,0.34096692111959287,0.17613636363636365,0.10810810810810811,0.38308457711442784,0.15954415954415954,0.23356802590453038,0.10808130400251997
0.0016975879669189453,0.0006254588211117637,0.019031429290771486,0.005963638293418996,11,2,uniform,5,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 5}",0.17582417582417584,0.1590909090909091,0.07317073170731707,0.1590909090909091,0.2,0.15343534514266222,0.0428390144572428,151,0.3133159268929504,0.24864864864864866,0.2087912087912088,0.3282051282051282,0.30971128608923887,0.281734439725435,0.04550824905938071
0.001452016830444336,0.00029871434755879815,0.01795501708984375,0.0041938571598039345,11,2,uniform,6,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.16091954022988506,0.16091954022988506,0.07058823529411765,0.13953488372093023,0.2222222222222222,0.15083688433940806,0.04871707556048361,159,0.2594594594594595,0.28191489361702127,0.22408963585434175,0.3342036553524804,0.3048128342245989,0.28089609570158036,0.03768619773991046
0.0021479129791259766,0.0011315035906189009,0.023700571060180663,0.00819976546837183,11,2,uniform,8,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.07228915662650602,0.20689655172413793,0.20224719101123595,0.09411764705882353,0.2222222222222222,0.15955455372858512,0.0630688528715688,139,0.20224719101123595,0.33070866141732286,0.32545931758530183,0.2702702702702703,0.3113456464379947,0.2880062173444251,0.047833328995794844
0.0017193317413330077,0.0005554674520892674,0.030264997482299806,0.004014269663144328,11,2,uniform,10,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.13793103448275862,0.26666666666666666,0.16470588235294117,0.20224719101123595,0.3368421052631579,0.22167857595535204,0.07200511652423554,73,0.34300791556728233,0.32360742705570295,0.4010152284263959,0.37209302325581395,0.3612565445026178,0.36019602776156256,0.026241292814494575
0.00157318115234375,0.0004584852283657805,0.03390240669250488,0.007176240309352853,11,2,uniform,12,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.11904761904761904,0.3076923076923077,0.24719101123595505,0.20454545454545456,0.24719101123595505,0.22513348075145828,0.06239728533278244,67,0.35543766578249336,0.31805929919137466,0.30727762803234504,0.31891891891891894,0.29041095890410956,0.31802089416584833,0.021347360558101654
0.0019979953765869142,0.0011147018422744044,0.03222136497497559,0.006088603024885101,11,2,uniform,15,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.11904761904761904,0.3076923076923077,0.24719101123595505,0.20454545454545456,0.24719101123595505,0.22513348075145828,0.06239728533278244,67,0.35543766578249336,0.32707774798927614,0.3163538873994638,0.31891891891891894,0.29041095890410956,0.32163983579885236,0.020892350714313446
0.0011536598205566407,8.776218662451572e-05,0.0040813922882080075,0.0038567485083196933,11,2,distance,2,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 2}",0.20202020202020202,0.13043478260869565,0.06521739130434782,0.10752688172043011,0.06315789473684211,0.11367143047810353,0.05103661840761614,208,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028251171112060546,0.0014783846641439672,0.004793691635131836,0.0017241467877793391,11,2,distance,3,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 3}",0.10989010989010989,0.11764705882352941,0.07228915662650602,0.14285714285714285,0.1935483870967742,0.12724637105881248,0.04013311735248798,193,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0021595001220703126,0.0012411086610919935,0.0047986507415771484,0.000915595464357638,11,2,distance,4,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 4}",0.20833333333333334,0.11627906976744186,0.09411764705882353,0.1276595744680851,0.09195402298850575,0.1276687295232379,0.0425152164251894,192,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016550540924072266,0.0009134972734793216,0.005334329605102539,0.0018568081395297113,11,2,distance,5,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 5}",0.1978021978021978,0.1956521739130435,0.07317073170731707,0.1348314606741573,0.21739130434782608,0.16376957368890835,0.05309533737194979,132,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0013430118560791016,0.00018878687074373965,0.00642542839050293,0.0004433419320353527,11,2,distance,6,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 6}",0.17777777777777778,0.1590909090909091,0.07142857142857142,0.13793103448275862,0.21978021978021978,0.15320170251204732,0.048972244099039955,152,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0025652408599853515,0.0015971166621869973,0.012579774856567383,0.0025601397663724567,11,2,distance,8,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 8}",0.07228915662650602,0.20689655172413793,0.20454545454545456,0.09411764705882353,0.2222222222222222,0.16001420643542885,0.06338590456527193,134,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002407073974609375,0.0022639344428324456,0.018335437774658202,0.004828217902080479,11,2,distance,10,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 10}",0.1590909090909091,0.26666666666666666,0.16470588235294117,0.20224719101123595,0.3541666666666667,0.22937546315768392,0.07324137451447373,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0023596763610839845,0.001708140683853042,0.021335124969482422,0.0038424597910424944,11,2,distance,12,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 12}",0.1411764705882353,0.3076923076923077,0.24719101123595505,0.20454545454545456,0.24719101123595505,0.22955925105958155,0.05507038836344526,61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017154216766357422,0.0004367742735427242,0.021726369857788086,0.004222326138147923,11,2,distance,15,"{'clf__n_neighbors': 11, 'clf__p': 2, 'clf__weights': 'distance', 'pca__n_components': 15}",0.1411764705882353,0.3076923076923077,0.24719101123595505,0.20454545454545456,0.24719101123595505,0.22955925105958155,0.05507038836344526,61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002178335189819336,0.0013860353855489613,0.014122581481933594,0.004805731102418677,15,1,uniform,2,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 2}",0.11764705882352941,0.05063291139240506,0.0,0.04938271604938271,0.02531645569620253,0.04859582839230394,0.039182457946531656,249,0.08536585365853659,0.08588957055214724,0.025,0.14534883720930233,0.0,0.06832085228399723,0.051140859387617615
0.0016551971435546874,0.0007976820052083857,0.01425323486328125,0.003384451880120364,15,1,uniform,3,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 3}",0.11627906976744186,0.04938271604938271,0.07317073170731707,0.1111111111111111,0.1411764705882353,0.09822401984469761,0.032711206571505565,226,0.12462908011869436,0.15743440233236153,0.0790273556231003,0.36049382716049383,0.13068181818181818,0.17045329668329362,0.09831096262255899
0.0020959854125976564,0.0008410236840521491,0.01841135025024414,0.005613239885846968,15,1,uniform,4,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 4}",0.18181818181818182,0.09411764705882353,0.05,0.11627906976744186,0.04819277108433735,0.0980815339457569,0.04931411861234939,227,0.31413612565445026,0.17045454545454544,0.0856269113149847,0.32124352331606215,0.12173913043478261,0.20264004723496504,0.09774568929956819
0.0022162437438964845,0.0011052123238539514,0.01968984603881836,0.0074031760173883165,15,1,uniform,5,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 5}",0.11627906976744186,0.13953488372093023,0.05,0.1590909090909091,0.1839080459770115,0.12976258171125854,0.045675495639553525,188,0.22777777777777777,0.23268698060941828,0.15517241379310345,0.2986666666666667,0.25806451612903225,0.2344736709951997,0.0469339649076279
0.0030820369720458984,0.0020396555855962594,0.031531333923339844,0.009699964570313975,15,1,uniform,6,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 6}",0.09523809523809523,0.13953488372093023,0.05,0.09523809523809523,0.1797752808988764,0.11195727101919943,0.04417594887744253,209,0.20903954802259886,0.21652421652421652,0.16374269005847952,0.2596685082872928,0.22535211267605634,0.2148654151137288,0.03087883854758901
0.0017669200897216797,0.0008440576685697552,0.03035264015197754,0.009800781226127852,15,1,uniform,8,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 8}",0.02531645569620253,0.2247191011235955,0.16091954022988506,0.07142857142857142,0.12048192771084337,0.12057311923781958,0.06922896225449614,201,0.17341040462427745,0.25069637883008355,0.29411764705882354,0.19484240687679083,0.24581005586592178,0.23177537865117945,0.04292330238868292
0.002559041976928711,0.0019367253707543294,0.03540620803833008,0.005731352544409001,15,1,uniform,10,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 10}",0.1797752808988764,0.22727272727272727,0.20930232558139536,0.26373626373626374,0.20454545454545456,0.2169264104069435,0.027892041168032646,79,0.24649859943977592,0.21264367816091953,0.26038781163434904,0.27548209366391185,0.30434782608695654,0.2598720017971826,0.030434856392746082
0.0017781734466552734,0.0003610274351583755,0.0320472240447998,0.005494259019838505,15,1,uniform,12,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 12}",0.1411764705882353,0.2696629213483146,0.18823529411764706,0.20454545454545456,0.12048192771084337,0.18482041366209895,0.05223643230236127,107,0.22857142857142856,0.21264367816091953,0.24089635854341737,0.24719101123595505,0.207492795389049,0.22735905438015394,0.015422357222513053
0.0016626358032226563,0.000459087528784168,0.03983311653137207,0.007102294273485703,15,1,uniform,15,"{'clf__n_neighbors': 15, 'clf__p': 1, 'clf__weights': 'uniform', 'pca__n_components': 15}",0.1411764705882353,0.2696629213483146,0.16666666666666666,0.20454545454545456,0.12048192771084337,0.1805066881719029,0.0526651313144105,115,0.22857142857142856,0.21264367816091953,0.24581005586592178,0.23728813559322035,0.21264367816091953,0.22739139527048194,0.013217982642025426
