mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__max_iter,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8745317459106445,0.08064506734592684,0.03614792823791504,0.0021860619649088373,0.05,5.0,300,10,"{'clf__learning_rate': 0.05, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 10}",0.4444444444444444,0.44642857142857145,0.4077669902912621,0.43636363636363634,0.39622641509433965,0.4262460115244508,0.020413404483215488,39,0.9310344827586207,0.934931506849315,0.9275862068965517,0.9365351629502573,0.954468802698145,0.936911232430578,0.009314733525429306
1.0870302200317383,0.18254010933610418,0.03909049034118652,0.006862479785380767,0.05,5.0,300,15,"{'clf__learning_rate': 0.05, 'clf__max_depth': 5, 'clf__max_iter': 300, 'pca__n_components': 15}",0.4715447154471545,0.559322033898305,0.5666666666666667,0.5254237288135594,0.5833333333333334,0.5412580956318038,0.03963056780989652,17,0.9869281045751634,0.9869706840390879,0.9836601307189542,0.990228013029316,0.9885807504078303,0.9872735365540704,0.0021774059763570003
0.5231171607971191,0.039764778281555224,0.022903633117675782,0.0021995603149155747,0.05,,100,5,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 5}",0.32432432432432434,0.32323232323232326,0.1956521739130435,0.3137254901960784,0.2692307692307692,0.28523301617930774,0.0491216815533216,62,0.7385229540918163,0.6871165644171779,0.6225165562913907,0.7568627450980392,0.7662082514734774,0.7142454142743804,0.053396498307170574
0.5880341053009033,0.0377624936071044,0.01994214057922363,0.0022016702857974736,0.05,,100,10,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 10}",0.45217391304347826,0.4,0.39603960396039606,0.46956521739130436,0.4077669902912621,0.4251091449372881,0.02995029799696229,40,0.9347079037800687,0.9296740994854202,0.9275862068965517,0.9331046312178388,0.9383561643835616,0.9326858011526882,0.003781363387431039
0.7638668060302735,0.056433796839110796,0.0218966007232666,0.0021563203016736923,0.05,,100,15,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 100, 'pca__n_components': 15}",0.5271317829457365,0.559322033898305,0.5166666666666667,0.49557522123893805,0.5614035087719298,0.5320198427043151,0.02528490874797594,20,0.9700996677740864,0.9853181076672104,0.9769736842105263,0.9852700490998363,0.9885807504078303,0.9812484518318978,0.006768559223268152
0.944407844543457,0.1182200659714671,0.03673868179321289,0.0046771130339980805,0.05,,200,5,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 5}",0.29357798165137616,0.3269230769230769,0.20833333333333334,0.3047619047619048,0.28846153846153844,0.2844115670262459,0.040273285903198036,63,0.9650582362728786,0.9459459459459459,0.9201388888888888,0.9616026711185309,0.9562289562289562,0.9497949396910401,0.016174569019597677
1.2623569011688232,0.12146365817480934,0.04055089950561523,0.006297242597477585,0.05,,200,10,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 10}",0.46017699115044247,0.45045045045045046,0.40384615384615385,0.45614035087719296,0.3883495145631068,0.4317926921774693,0.029715004768820358,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4776860237121583,0.05953534719593253,0.039460039138793944,0.005693096462684997,0.05,,200,15,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 200, 'pca__n_components': 15}",0.532258064516129,0.5641025641025641,0.5691056910569106,0.5299145299145299,0.543859649122807,0.5478480997425881,0.01610380491438588,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.6890232086181642,1.5516590442518468,0.3922708034515381,0.4248225818550371,0.05,,300,5,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 5}",0.2857142857142857,0.33962264150943394,0.19801980198019803,0.3119266055045872,0.3119266055045872,0.28944198804261834,0.04878755147834176,61,0.9983844911147012,0.998389694041868,0.9869706840390879,0.9983844911147012,0.9951377633711507,0.9954534247363018,0.004424036832974918
5.608702993392944,0.4531386928645526,0.06004204750061035,0.02085109872154845,0.05,,300,10,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_iter': 300, 'pca__n_components': 10}",0.45045045045045046,0.46956521739130436,0.4230769230769231,0.4,0.34615384615384615,0.41784928741450483,0.04295005186969321,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
