mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0029335975646972655,0.0009613396338910932,0.0018642425537109375,0.0009581997952685437,0.1,,l2,10,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 10}",0.08888888888888889,0.11904761904761904,0.11363636363636363,0.15053763440860216,0.09523809523809523,0.1134697202439138,0.02164153601786293,115,0.12571428571428572,0.08928571428571429,0.1725067385444744,0.1590909090909091,0.13256484149855907,0.13583249782678852,0.02886386141527975
0.002258920669555664,0.00020993914645316212,0.0011473655700683593,4.955198508803099e-05,0.1,,l2,12,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 12}",0.25742574257425743,0.30612244897959184,0.27450980392156865,0.2803738317757009,0.26,0.2756863654502238,0.017488420323437465,86,0.28431372549019607,0.2656641604010025,0.29055690072639223,0.3046683046683047,0.2962962962962963,0.2882998775164384,0.013154675000207656
0.004299736022949219,0.0012385314190215164,0.0019538402557373047,0.00048717131881013324,0.1,,l2,15,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__penalty': 'l2', 'pca__n_components': 15}",0.2222222222222222,0.30612244897959184,0.25742574257425743,0.2803738317757009,0.26,0.2652288491103545,0.027710850947332853,104,0.28501228501228504,0.2613065326633166,0.2912621359223301,0.3088235294117647,0.29,0.2872808966019393,0.01527837032379615
0.0014394760131835938,1.9474347118511913e-05,0.0011064529418945313,1.3654038649532368e-05,0.1,balanced,l1,2,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 2}",0.26956521739130435,0.2838427947598253,0.2706766917293233,0.2942430703624733,0.25957446808510637,0.27558044846560653,0.012107692309419271,87,0.28049435787211174,0.27697262479871176,0.27346177750155376,0.2744462452728255,0.28291621327529926,0.27765824374410036,0.0035801431083324745
0.0028174400329589845,0.0012669302923695015,0.0018614768981933595,0.0008121958455282652,0.1,balanced,l1,3,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 3}",0.288,0.2838427947598253,0.2659846547314578,0.29130434782608694,0.25957446808510637,0.2777412530804953,0.012606965694489875,84,0.2944369063772049,0.27697262479871176,0.26979100696643443,0.2730263157894737,0.28524768644529125,0.2798949080754232,0.008921076931022684
0.00295872688293457,0.001070201014449886,0.001347494125366211,0.00012731046702321676,0.1,balanced,l1,4,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 4}",0.29333333333333333,0.31976744186046513,0.25474254742547425,0.283987915407855,0.26576576576576577,0.28351940075857873,0.022599788076420102,74,0.2912234042553192,0.30654761904761907,0.2590120160213618,0.29624170965364777,0.2870317002881844,0.28801128985322644,0.015896983786351418
0.0018974781036376954,0.0005495542062851079,0.0011397361755371093,5.181041442220561e-05,0.1,balanced,l1,5,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 5}",0.28,0.3392857142857143,0.26426426426426425,0.3180428134556575,0.2571428571428571,0.29174712982969864,0.03175575109030512,62,0.2983345401882694,0.30709876543209874,0.28802351212343863,0.29701492537313434,0.28879568603954464,0.2958534858312971,0.0070011700736093505
0.002428627014160156,0.0007356118729178673,0.0017705440521240234,0.0007354446306238352,0.1,balanced,l1,6,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 6}",0.28735632183908044,0.3525835866261398,0.26426426426426425,0.3343465045592705,0.2571428571428571,0.2991387068863224,0.03798591035807673,53,0.30985915492957744,0.317016317016317,0.29020194465220644,0.3040847201210287,0.28879568603954464,0.3019915645517348,0.011001361845667962
0.0027190208435058593,0.0012204850791859793,0.0012979507446289062,0.00019384424599355065,0.1,balanced,l1,8,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 8}",0.28735632183908044,0.4249084249084249,0.35507246376811596,0.32679738562091504,0.3732394366197183,0.3534748065512509,0.04599846464840363,36,0.30985915492957744,0.37433155080213903,0.4069660861594867,0.32558139534883723,0.3427620632279534,0.35190005009359876,0.034868472320334916
0.0023648738861083984,0.0003813087898754718,0.0011807918548583985,6.677995021704695e-05,0.1,balanced,l1,10,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 10}",0.3956043956043956,0.4253731343283582,0.3582089552238806,0.417910447761194,0.3925925925925926,0.3979379051020842,0.0235117049734506,26,0.4069660861594867,0.3756708407871199,0.42350746268656714,0.39889705882352944,0.39570277529095793,0.4001488447495323,0.015573098548386882
0.0033649921417236326,0.000862468015852534,0.0015988349914550781,0.00039678636803081816,0.1,balanced,l1,12,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 12}",0.46215139442231074,0.49777777777777776,0.4274193548387097,0.4860557768924303,0.4978540772532189,0.47425167623688946,0.026793919934450006,13,0.4864864864864865,0.4775510204081633,0.49173553719008267,0.47216494845360824,0.4799176107106076,0.48157112064978974,0.0068534306937338115
0.002751016616821289,7.149291882542716e-05,0.00121307373046875,0.00010920258046482444,0.1,balanced,l1,15,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1', 'pca__n_components': 15}",0.46215139442231074,0.49777777777777776,0.4274193548387097,0.4860557768924303,0.4978540772532189,0.47425167623688946,0.026793919934450006,13,0.4864864864864865,0.4775510204081633,0.49173553719008267,0.47216494845360824,0.4855371900826446,0.4826950365241971,0.00695021206198187
0.00176239013671875,0.00025722746145708463,0.0013753890991210938,0.0004168483709608771,0.1,balanced,l2,2,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'pca__n_components': 2}",0.2701525054466231,0.2838427947598253,0.2701298701298701,0.2894168466522678,0.2554112554112554,0.2737906544799683,0.011913548477135738,95,0.28125,0.27697262479871176,0.2671009771986971,0.2702407002188184,0.2822222222222222,0.27555730488768987,0.005976734800157965
0.0020531177520751952,0.00040226742907738424,0.0013705730438232423,0.00019937408377275974,0.1,balanced,l2,3,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'pca__n_components': 3}",0.2833333333333333,0.27631578947368424,0.2692307692307692,0.2745995423340961,0.2510822510822511,0.27091233709082674,0.010891592256338383,102,0.29254571026722925,0.27370689655172414,0.26702269692923897,0.2700519330640508,0.28254847645429365,0.27717514265330734,0.00928405153976156
