threshold,precision,recall,f1
0.425,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.43,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.435,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.44,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.445,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.45,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.455,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.46,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.465,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.47000000000000003,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.47500000000000003,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.48,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.485,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.49,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.495,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.5,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.505,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.51,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.515,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.52,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.525,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.53,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.535,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.54,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.545,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.55,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.555,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.56,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.5650000000000001,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.5700000000000001,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.5750000000000001,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.58,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.585,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.59,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.595,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.6,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.605,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.61,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.615,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.62,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.625,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.63,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.635,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.64,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.645,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.65,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.655,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.66,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.665,0.7254901960784313,0.2860824742268041,0.41035120147874304
0.67,0.782608695652174,0.04639175257731959,0.08759124087591241
0.675,0.782608695652174,0.04639175257731959,0.08759124087591241
0.68,0.782608695652174,0.04639175257731959,0.08759124087591241
0.685,0.782608695652174,0.04639175257731959,0.08759124087591241
0.6900000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.6950000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.7000000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.705,0.782608695652174,0.04639175257731959,0.08759124087591241
0.71,0.782608695652174,0.04639175257731959,0.08759124087591241
0.715,0.782608695652174,0.04639175257731959,0.08759124087591241
0.72,0.782608695652174,0.04639175257731959,0.08759124087591241
0.725,0.782608695652174,0.04639175257731959,0.08759124087591241
0.73,0.782608695652174,0.04639175257731959,0.08759124087591241
0.735,0.782608695652174,0.04639175257731959,0.08759124087591241
0.74,0.782608695652174,0.04639175257731959,0.08759124087591241
0.745,0.782608695652174,0.04639175257731959,0.08759124087591241
0.75,0.782608695652174,0.04639175257731959,0.08759124087591241
0.755,0.782608695652174,0.04639175257731959,0.08759124087591241
0.76,0.782608695652174,0.04639175257731959,0.08759124087591241
0.765,0.782608695652174,0.04639175257731959,0.08759124087591241
0.77,0.782608695652174,0.04639175257731959,0.08759124087591241
0.775,0.782608695652174,0.04639175257731959,0.08759124087591241
0.78,0.782608695652174,0.04639175257731959,0.08759124087591241
0.785,0.782608695652174,0.04639175257731959,0.08759124087591241
0.79,0.782608695652174,0.04639175257731959,0.08759124087591241
0.795,0.782608695652174,0.04639175257731959,0.08759124087591241
0.8,0.782608695652174,0.04639175257731959,0.08759124087591241
0.805,0.782608695652174,0.04639175257731959,0.08759124087591241
0.81,0.782608695652174,0.04639175257731959,0.08759124087591241
0.8150000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.8200000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.8250000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.8300000000000001,0.782608695652174,0.04639175257731959,0.08759124087591241
0.835,0.782608695652174,0.04639175257731959,0.08759124087591241
0.84,0.782608695652174,0.04639175257731959,0.08759124087591241
0.845,0.782608695652174,0.04639175257731959,0.08759124087591241
0.85,0.782608695652174,0.04639175257731959,0.08759124087591241
0.855,0.782608695652174,0.04639175257731959,0.08759124087591241
0.86,0.782608695652174,0.04639175257731959,0.08759124087591241
0.865,0.782608695652174,0.04639175257731959,0.08759124087591241
0.87,0.782608695652174,0.04639175257731959,0.08759124087591241
0.875,0.782608695652174,0.04639175257731959,0.08759124087591241
0.88,0.782608695652174,0.04639175257731959,0.08759124087591241
0.885,0.782608695652174,0.04639175257731959,0.08759124087591241
0.89,0.782608695652174,0.04639175257731959,0.08759124087591241
0.895,0.782608695652174,0.04639175257731959,0.08759124087591241
0.9,0.782608695652174,0.04639175257731959,0.08759124087591241
0.905,0.782608695652174,0.04639175257731959,0.08759124087591241
0.91,0.782608695652174,0.04639175257731959,0.08759124087591241
0.915,0.782608695652174,0.04639175257731959,0.08759124087591241
0.92,0.782608695652174,0.04639175257731959,0.08759124087591241
0.925,0.782608695652174,0.04639175257731959,0.08759124087591241
0.93,0.782608695652174,0.04639175257731959,0.08759124087591241
0.935,0.782608695652174,0.04639175257731959,0.08759124087591241
