threshold,precision,recall,f1
0.26,0.8035264483627204,0.8221649484536082,0.8127388535031848
0.265,0.8035264483627204,0.8221649484536082,0.8127388535031848
0.27,0.8035264483627204,0.8221649484536082,0.8127388535031848
0.275,0.8035264483627204,0.8221649484536082,0.8127388535031848
0.28,0.803030303030303,0.8195876288659794,0.8112244897959183
0.28500000000000003,0.8045685279187818,0.8170103092783505,0.8107416879795396
0.29,0.8045685279187818,0.8170103092783505,0.8107416879795396
0.295,0.806615776081425,0.8170103092783505,0.8117797695262484
0.3,0.8086734693877551,0.8170103092783505,0.8128205128205128
0.305,0.8086734693877551,0.8170103092783505,0.8128205128205128
0.31,0.8123393316195373,0.8144329896907216,0.8133848133848134
0.315,0.8165374677002584,0.8144329896907216,0.8154838709677419
0.32,0.8207792207792208,0.8144329896907216,0.8175937904269082
0.325,0.8207792207792208,0.8144329896907216,0.8175937904269082
0.33,0.825065274151436,0.8144329896907216,0.8197146562905318
0.335,0.825065274151436,0.8144329896907216,0.8197146562905318
0.34,0.8272251308900523,0.8144329896907216,0.8207792207792208
0.34500000000000003,0.8289473684210527,0.8118556701030928,0.8203125
0.35000000000000003,0.8355437665782494,0.8118556701030928,0.8235294117647058
0.355,0.8377659574468085,0.8118556701030928,0.824607329842932
0.36,0.8377659574468085,0.8118556701030928,0.824607329842932
0.365,0.8377659574468085,0.8118556701030928,0.824607329842932
0.37,0.8373333333333334,0.8092783505154639,0.8230668414154653
0.375,0.8373333333333334,0.8092783505154639,0.8230668414154653
0.38,0.8373333333333334,0.8092783505154639,0.8230668414154653
0.385,0.8368983957219251,0.8067010309278351,0.821522309711286
0.39,0.839142091152815,0.8067010309278351,0.8226018396846255
0.395,0.839142091152815,0.8067010309278351,0.8226018396846255
0.4,0.8387096774193549,0.8041237113402062,0.8210526315789474
0.405,0.8387096774193549,0.8041237113402062,0.8210526315789474
0.41000000000000003,0.8387096774193549,0.8041237113402062,0.8210526315789474
0.41500000000000004,0.8409703504043127,0.8041237113402062,0.8221343873517787
0.42,0.8409703504043127,0.8041237113402062,0.8221343873517787
0.425,0.8409703504043127,0.8041237113402062,0.8221343873517787
0.43,0.8478260869565217,0.8041237113402062,0.8253968253968254
0.435,0.8524590163934426,0.8041237113402062,0.8275862068965517
0.44,0.859504132231405,0.8041237113402062,0.8308921438082557
0.445,0.859504132231405,0.8041237113402062,0.8308921438082557
0.45,0.859504132231405,0.8041237113402062,0.8308921438082557
0.455,0.859504132231405,0.8041237113402062,0.8308921438082557
0.46,0.859504132231405,0.8041237113402062,0.8308921438082557
0.465,0.859504132231405,0.8041237113402062,0.8308921438082557
0.47000000000000003,0.8614958448753463,0.8015463917525774,0.8304405874499332
0.47500000000000003,0.8638888888888889,0.8015463917525774,0.8315508021390374
0.48,0.8638888888888889,0.8015463917525774,0.8315508021390374
0.485,0.8687150837988827,0.8015463917525774,0.8337801608579088
0.49,0.8735955056179775,0.8015463917525774,0.8360215053763441
0.495,0.8735955056179775,0.8015463917525774,0.8360215053763441
0.5,0.8785310734463276,0.8015463917525774,0.8382749326145552
0.505,0.8806818181818182,0.7989690721649485,0.8378378378378378
0.51,0.8806818181818182,0.7989690721649485,0.8378378378378378
0.515,0.8806818181818182,0.7989690721649485,0.8378378378378378
0.52,0.8806818181818182,0.7989690721649485,0.8378378378378378
0.525,0.8806818181818182,0.7989690721649485,0.8378378378378378
0.53,0.8803418803418803,0.7963917525773195,0.8362652232746955
0.535,0.8803418803418803,0.7963917525773195,0.8362652232746955
0.54,0.8803418803418803,0.7963917525773195,0.8362652232746955
0.545,0.8803418803418803,0.7963917525773195,0.8362652232746955
0.55,0.8879310344827587,0.7963917525773195,0.8396739130434783
0.555,0.8879310344827587,0.7963917525773195,0.8396739130434783
0.56,0.8904899135446686,0.7963917525773195,0.8408163265306122
0.5650000000000001,0.8930635838150289,0.7963917525773195,0.8419618528610354
0.5700000000000001,0.8927536231884058,0.7938144329896907,0.8403819918144612
