mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.921826362609863,1.9114259463262853,2.3657532691955567,1.716349349535845,800,2,2,log2,20.0,balanced,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'class_weight': 'balanced'}",0.6408839779005525,0.6896551724137931,0.6395939086294417,0.6395939086294417,0.6775956284153005,0.6574645191977059,0.021703140356551336,20,0.8551724137931035,0.8711484593837535,0.8371467025572006,0.841248303934871,0.856353591160221,0.8522138941658298,0.012096876635450879
7.6722743034362795,1.277774023506851,0.9362574100494385,0.7724809868772686,800,2,2,log2,20.0,,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'class_weight': None}",0.7448275862068966,0.7368421052631579,0.7866666666666666,0.7671232876712328,0.7659574468085106,0.760283418523293,0.01768294155105178,10,0.9573770491803278,0.9737704918032787,0.9624796084828712,0.9705882352941176,0.9573770491803278,0.9643184867881847,0.006758679318954287
3.6711947917938232,2.205474723889122,1.3468653202056884,1.0464292668311361,200,10,1,sqrt,20.0,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': None}",0.7755102040816326,0.7761194029850746,0.8137931034482758,0.7941176470588235,0.7482014388489209,0.7815483592845455,0.02179752512847705,5,0.9837662337662337,0.980327868852459,0.9837133550488599,0.976897689768977,0.9640522875816994,0.9777514870036459,0.007304188211672635
2.2132715702056887,1.6828029008333842,0.44378862380981443,0.44201090720156044,200,2,1,sqrt,5.0,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 5, 'class_weight': None}",0.6455026455026455,0.6404494382022472,0.6464646464646465,0.6363636363636364,0.6387434554973822,0.6415047644061116,0.003892382846836008,22,0.6905710491367862,0.6868421052631579,0.706989247311828,0.704,0.6856368563685636,0.6948078516160672,0.008926284300267373
2.4944091796875,0.339474593354867,0.852476978302002,0.2302523796942048,400,5,1,,5.0,balanced,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 5, 'class_weight': 'balanced'}",0.543778801843318,0.49624060150375937,0.4473684210526316,0.45454545454545453,0.40896358543417366,0.4701793728758674,0.04606125299963232,26,0.6244635193133047,0.5525581395348838,0.5204525674499565,0.5294117647058824,0.40587449933244324,0.5265520980672941,0.07052861179219834
3.1279361724853514,0.025386289215489986,0.22340612411499022,0.06812319176574554,400,5,1,sqrt,20.0,,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': None}",0.75,0.6440677966101694,0.7401574803149606,0.6885245901639344,0.7142857142857143,0.7074071162749558,0.038216421620274665,13,0.9983844911147012,1.0,1.0,1.0,1.0,0.9996768982229401,0.0006462035541195288
5.224302148818969,0.4306796021898921,0.9640383720397949,0.6933710180694054,800,2,2,log2,,balanced,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced'}",0.6785714285714286,0.7307692307692307,0.648936170212766,0.6741573033707865,0.6820809248554913,0.6829030115559406,0.026611452804992757,17,0.9198813056379822,0.9228486646884273,0.9014492753623189,0.9051094890510949,0.9226190476190477,0.9143815564717741,0.009197940549848386
3.103451061248779,0.14258283623583679,0.9789091587066651,0.16170329408836814,400,5,1,log2,20.0,balanced,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'class_weight': 'balanced'}",0.6447368421052632,0.6754966887417219,0.6823529411764706,0.6097560975609756,0.6163522012578616,0.6457389541684586,0.02961573317142773,21,0.9309309309309309,0.9395770392749244,0.8988439306358381,0.9037900874635568,0.9064327485380117,0.9159149473686524,0.0162093694534828
2.576306915283203,0.9999559362284394,1.0072466850280761,0.7329773043801684,200,10,2,,,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7105263157894737,0.8309859154929577,0.8,0.8053691275167785,0.8421052631578947,0.7977973243914208,0.04635318530984802,3,0.9519230769230769,0.9678456591639871,0.9487179487179487,0.9581993569131833,0.9514563106796117,0.9556284704795616,0.006852172301218314
3.07507700920105,0.8114988056515435,0.8257903099060059,0.6461457032150535,400,2,2,sqrt,,,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': None}",0.7702702702702703,0.7819548872180451,0.7887323943661971,0.7971014492753623,0.7591240875912408,0.7794366177442231,0.013426989419829057,6,0.9935483870967742,1.0,0.9951845906902087,1.0,0.9919743178170144,0.9961414591207994,0.0033100260359664436
2.9997169017791747,0.07737722155028916,0.5950718402862549,0.044383360552251234,400,10,2,sqrt,,balanced,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.6704545454545454,0.7329192546583851,0.6387434554973822,0.6961325966850829,0.7078651685393258,0.6892230041669443,0.032264763890616215,16,0.8857142857142857,0.9053857350800583,0.8638888888888889,0.8831908831908832,0.9011627906976745,0.8878685167143582,0.014731830688985871
2.3860689640045165,0.717172823683477,0.8789466857910156,0.6680488581891676,200,2,2,,,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.7361111111111112,0.8057553956834532,0.8163265306122449,0.8055555555555556,0.8356164383561644,0.7998730062637058,0.03370692672560493,2,0.9903846153846154,0.9983948635634029,0.9936102236421726,0.9951690821256038,0.9951690821256038,0.9945455733682798,0.00259934652553828
4.912179851531983,0.3737676653038424,0.6220798492431641,0.24156183394462247,800,10,2,sqrt,,balanced,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.6590909090909091,0.7329192546583851,0.6458333333333334,0.6740331491712708,0.7005649717514124,0.6824883236010623,0.03108878031568765,18,0.8882521489971347,0.9014492753623189,0.8699300699300699,0.8895265423242468,0.9051094890510949,0.890853505132973,0.012343593066511324
2.4076159477233885,0.0453365813212884,0.46126499176025393,0.3227780795461952,200,2,1,,,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': None, 'class_weight': None}",0.6944444444444444,0.7913669064748201,0.7891156462585034,0.7913669064748201,0.7943262411347518,0.7721240289574679,0.038875050622427694,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.4141969680786133,0.046561062332450484,0.3412191390991211,0.0159463141540404,400,2,5,log2,10.0,balanced,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 10, 'class_weight': 'balanced'}",0.32608695652173914,0.32051282051282054,0.3018867924528302,0.31275720164609055,0.31157894736842107,0.3145645437003803,0.00825897865013102,28,0.34463590883824347,0.33120340788072417,0.3317333333333333,0.33279656468062263,0.33916849015317285,0.3359075409772193,0.005216306091619146
2.2676428318023683,0.4531494676901441,1.2592554569244385,0.8932776580616967,400,5,5,sqrt,,balanced,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced'}",0.5953488372093023,0.6568627450980392,0.5866666666666667,0.5775862068965517,0.6445497630331753,0.6122028437807471,0.03217233407472205,24,0.6966292134831461,0.6941964285714286,0.6941964285714286,0.7061503416856492,0.6927374301675978,0.6967819684958501,0.004848052681386804
1.1056809902191163,0.16091268770009717,0.6576385974884034,0.2257386766795337,200,10,2,sqrt,10.0,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': None}",0.7295597484276729,0.7152317880794702,0.7544910179640718,0.7455621301775148,0.7453416149068323,0.7380372599111124,0.013947481313202656,12,0.8695652173913043,0.8688524590163934,0.8631239935587761,0.861244019138756,0.8475120385232745,0.8620595455257009,0.007948671294432915
6.051578092575073,2.2306869409828285,2.228436326980591,1.7356665143527483,400,2,1,,20.0,,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 20, 'class_weight': None}",0.6986301369863014,0.8057553956834532,0.7972972972972973,0.8,0.7943262411347518,0.7792018142203607,0.04046145620174185,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.00952672958374,0.1961429884171198,0.9153036594390869,0.3004616113557732,200,5,5,sqrt,10.0,balanced,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': 'balanced'}",0.3924731182795699,0.4134078212290503,0.36082474226804123,0.3893333333333333,0.3881401617250674,0.38883583536701244,0.016747328854668096,27,0.425531914893617,0.43435754189944137,0.42027027027027025,0.43205574912891986,0.4065573770491803,0.4237545706482858,0.009923460413544654
3.942111444473267,1.458410646000944,0.11847887039184571,0.010565312096445201,400,5,1,log2,,,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'class_weight': None}",0.6666666666666666,0.6379310344827587,0.6935483870967742,0.6833333333333333,0.6386554621848739,0.6640269767528814,0.02269770468741365,19,0.9983844911147012,1.0,1.0,1.0,1.0,0.9996768982229401,0.0006462035541195288
